Location,Price,Rooms,Bathrooms,Car Parks,Furnishing,SizeType,SizeValue,Property Type Supergroup
Mont Kiara,1450000.0,2.0,4.0,0.0,Partly Furnished,Built-up,1496.0,Condominium
Mont Kiara,1100000.0,2.0,3.0,2.0,Fully Furnished,Built-up,1828.0,Condominium
Mont Kiara,730000.0,3.0,2.0,1.0,Partly Furnished,Built-up,1208.0,Condominium
Sri Petaling,580000.0,3.0,2.0,2.0,Fully Furnished,Built-up,1237.0,Condominium
Setapak,460000.0,3.0,2.0,1.0,Unfurnished,Built-up,1328.0,Condominium
Setapak,410000.0,3.0,2.0,1.0,Unfurnished,Built-up,1272.0,Condominium
Jalan Sultan Ismail,670000.0,3.0,2.0,1.0,Partly Furnished,Built-up,890.0,Serviced Residence
Mont Kiara,820000.0,3.0,1.0,1.0,Partly Furnished,Built-up,735.0,Serviced Residence
Setapak,430000.0,2.0,3.0,1.0,Partly Furnished,Built-up,1335.0,Condominium
Setapak,200000.0,3.0,1.0,1.0,Partly Furnished,Built-up,653.0,Apartment
Setapak,410000.0,3.0,2.0,1.0,Partly Furnished,Built-up,1272.0,Condominium
Setapak,248000.0,3.0,2.0,0.0,Unfurnished,Built-up,845.0,Condominium
Setapak,630000.0,2.0,2.0,2.0,Partly Furnished,Built-up,1098.0,Condominium
Wangsa Maju,845000.0,2.0,3.0,2.0,Partly Furnished,Land area,0.0,Terrace/Link House
Setapak,370000.0,3.0,2.0,1.0,Unfurnished,Built-up,1001.0,Condominium
Setapak,550000.0,3.0,2.0,2.0,Partly Furnished,Built-up,1500.0,Condominium
Setapak,390000.0,3.0,2.0,0.0,Unfurnished,Land area,0.0,Terrace/Link House
Wangsa Maju,198000.0,3.0,1.0,0.0,Unfurnished,Built-up,550.0,Flat
Setapak,410000.0,3.0,2.0,1.0,Partly Furnished,Built-up,1272.0,Condominium
Setapak,380000.0,3.0,2.0,1.0,Partly Furnished,Built-up,1169.0,Condominium
Sentul,660000.0,3.0,2.0,1.0,Unfurnished,Built-up,1079.0,Condominium
Damansara Heights,800000.0,3.0,2.0,1.0,Unfurnished,Built-up,1584.0,Condominium
Taman Tun Dr Ismail,550000.0,3.0,2.0,1.0,Fully Furnished,Built-up,1260.0,Condominium
Taman Desa,1450000.0,2.0,4.0,2.0,Fully Furnished,Land area,2140.0,Condominium
Bukit Jalil,638000.0,3.0,2.0,2.0,Partly Furnished,Built-up,1232.0,Condominium
Bukit Jalil,588000.0,3.0,2.0,2.0,Partly Furnished,Built-up,1032.0,Condominium
KLCC,920000.0,2.0,3.0,1.0,Fully Furnished,Built-up,1015.0,Serviced Residence
Bukit Jalil,538000.0,3.0,3.0,2.0,Unfurnished,Built-up,1003.0,Condominium
Bukit Jalil,500000.0,2.0,2.0,1.0,Partly Furnished,Built-up,1080.0,Condominium
City Centre,3750000.0,2.0,5.0,0.0,Fully Furnished,Built-up,3285.0,Condominium
Bukit Jalil,550000.0,3.0,3.0,2.0,Unfurnished,Built-up,1003.0,Condominium
Jalan Klang Lama (Old Klang Road),1750000.0,3.0,6.0,0.0,Partly Furnished,Built-up,3068.0,Condominium
City Centre,10000000.0,2.0,5.0,0.0,Fully Furnished,Built-up,6000.0,Condominium
Taman Melawati,500000.0,3.0,2.0,0.0,Partly Furnished,Built-up,1007.0,Serviced Residence
Setapak,525000.0,3.0,2.0,0.0,Partly Furnished,Built-up,1313.0,Condominium
Setapak,540000.0,3.0,2.0,0.0,Partly Furnished,Built-up,1313.0,Condominium
Setapak,530000.0,3.0,2.0,0.0,Partly Furnished,Built-up,1450.0,Condominium
Setapak,400000.0,3.0,2.0,0.0,Partly Furnished,Built-up,1272.0,Condominium
Setapak,420000.0,3.0,2.0,2.0,Partly Furnished,Built-up,842.0,Serviced Residence
Setapak,450000.0,3.0,2.0,0.0,Partly Furnished,Built-up,1207.0,Condominium
Setapak,488000.0,3.0,3.0,0.0,Unfurnished,Built-up,1219.0,Condominium
Setapak,420000.0,3.0,2.0,2.0,Partly Furnished,Built-up,842.0,Serviced Residence
Titiwangsa,620000.0,3.0,2.0,0.0,Partly Furnished,Built-up,1160.0,Serviced Residence
Setapak,505000.0,3.0,2.0,0.0,Partly Furnished,Built-up,1333.0,Condominium
Setapak,380000.0,3.0,2.0,1.0,Partly Furnished,Built-up,925.0,Serviced Residence
Setapak,690000.0,3.0,2.0,0.0,Partly Furnished,Built-up,1362.0,Condominium
Wangsa Maju,480000.0,3.0,2.0,0.0,Partly Furnished,Built-up,1150.0,Condominium
Titiwangsa,590000.0,3.0,2.0,0.0,Fully Furnished,Built-up,1100.0,Serviced Residence
Setapak,585000.0,3.0,2.0,0.0,Unknown,Built-up,1092.0,Condominium
Setapak,420000.0,3.0,2.0,2.0,Partly Furnished,Built-up,842.0,Serviced Residence
Setapak,230000.0,3.0,2.0,0.0,Fully Furnished,Built-up,715.0,Apartment
Setapak,450000.0,3.0,2.0,0.0,Partly Furnished,Built-up,1272.0,Condominium
Setapak,555000.0,2.0,2.0,0.0,Partly Furnished,Built-up,1600.0,Condominium
Setapak,485000.0,3.0,2.0,0.0,Partly Furnished,Built-up,1272.0,Condominium
Titiwangsa,630000.0,3.0,2.0,0.0,Partly Furnished,Built-up,1100.0,Serviced Residence
Setapak,520000.0,3.0,2.0,0.0,Partly Furnished,Built-up,1313.0,Condominium
Setapak,585000.0,3.0,2.0,0.0,Unknown,Built-up,1092.0,Condominium
Setapak,430000.0,3.0,2.0,0.0,Partly Furnished,Built-up,1207.0,Condominium
Setapak,460000.0,3.0,2.0,0.0,Partly Furnished,Built-up,1207.0,Condominium
Setapak,430000.0,3.0,2.0,0.0,Partly Furnished,Built-up,1272.0,Condominium
Setapak,500000.0,3.0,2.0,0.0,Partly Furnished,Built-up,1313.0,Condominium
Setapak,610000.0,3.0,2.0,0.0,Partly Furnished,Built-up,1408.0,Condominium
Setapak,500000.0,3.0,2.0,0.0,Partly Furnished,Built-up,1313.0,Condominium
Setapak,400000.0,3.0,2.0,1.0,Partly Furnished,Built-up,900.0,Serviced Residence
Setapak,460000.0,3.0,2.0,0.0,Partly Furnished,Built-up,1272.0,Condominium
Setapak,480000.0,3.0,2.0,0.0,Partly Furnished,Built-up,1066.0,Condominium
Kepong,1400000.0,3.0,4.0,0.0,Partly Furnished,Land area,0.0,Terrace/Link House
Setapak,1200000.0,3.0,2.0,2.0,Partly Furnished,Built-up,1414.0,Condominium
Sungai Besi,730000.0,2.0,2.0,2.0,Fully Furnished,Built-up,1025.0,Serviced Residence
Sri Petaling,390000.0,3.0,2.0,1.0,Partly Furnished,Built-up,1045.0,Condominium
Segambut,690000.0,2.0,3.0,2.0,Partly Furnished,Built-up,1262.0,Condominium
Damansara Heights,1770000.0,1.0,2.0,1.0,Partly Furnished,Built-up,1152.0,Serviced Residence
Taman Desa,1400000.0,2.0,4.0,2.0,Fully Furnished,Land area,2140.0,Condominium
Setapak,2600000.0,3.0,4.0,0.0,Unfurnished,Land area,6230.0,Bungalow
Wangsa Maju,890000.0,3.0,3.0,4.0,Partly Furnished,Built-up,2800.0,Terrace/Link House
Ampang,2400.0,3.0,2.0,0.0,Fully Furnished,Built-up,856.0,Serviced Residence
Desa Pandan,1079000.0,2.0,2.0,2.0,Partly Furnished,Built-up,1410.0,Serviced Residence
Sentul,850000.0,2.0,4.0,1.0,Partly Furnished,Built-up,1381.0,Condominium
Kuchai Lama,398000.0,3.0,2.0,1.0,Unfurnished,Built-up,980.0,Condominium
Taman Tun Dr Ismail,1560000.0,2.0,2.0,0.0,Partly Furnished,Built-up,1445.0,Serviced Residence
Mont Kiara,1388000.0,3.0,5.0,0.0,Partly Furnished,Built-up,2069.0,Condominium
KLCC,4500000.0,3.0,6.0,0.0,Partly Furnished,Built-up,5433.0,Serviced Residence
Setapak,530000.0,3.0,2.0,2.0,Unfurnished,Built-up,1378.0,Condominium
Setapak,538000.0,3.0,2.0,1.0,Partly Furnished,Built-up,1473.0,Condominium
Setapak,500000.0,2.0,3.0,1.0,Unfurnished,Built-up,1092.0,Serviced Residence
Setapak,380000.0,3.0,2.0,1.0,Unfurnished,Built-up,807.0,Serviced Residence
Setapak,520000.0,3.0,2.0,2.0,Unfurnished,Built-up,1100.0,Condominium
Setapak,490000.0,3.0,2.0,1.0,Partly Furnished,Built-up,1040.0,Serviced Residence
Cheras,1250000.0,3.0,3.0,0.0,Fully Furnished,Land area,2300.0,Terrace/Link House
Setapak,450000.0,3.0,2.0,3.0,Unfurnished,Built-up,1328.0,Condominium
Setapak,498000.0,3.0,2.0,3.0,Unfurnished,Built-up,1328.0,Condominium
Cheras,580000.0,3.0,3.0,0.0,Unfurnished,Land area,0.0,Terrace/Link House
Setapak,545000.0,3.0,2.0,2.0,Unfurnished,Built-up,908.0,Condominium
Wangsa Maju,3400000.0,3.0,8.0,0.0,Partly Furnished,Land area,0.0,Bungalow
KLCC,5800000.0,3.0,6.0,0.0,Fully Furnished,Built-up,5429.0,Serviced Residence
KLCC,2700000.0,2.0,4.0,0.0,Partly Furnished,Built-up,3000.0,Serviced Residence
Jalan Kuching,420000.0,3.0,2.0,1.0,Fully Furnished,Built-up,1200.0,Apartment
Desa Petaling,295000.0,3.0,2.0,1.0,Partly Furnished,Built-up,910.0,Apartment
Bukit Bintang,660000.0,3.0,2.0,0.0,Fully Furnished,Built-up,783.0,Serviced Residence
Taman Melawati,2200000.0,3.0,7.0,0.0,Partly Furnished,Built-up,4859.0,Bungalow
Jalan Kuching,520000.0,3.0,2.0,2.0,Fully Furnished,Built-up,1100.0,Condominium
Desa ParkCity,3100000.0,2.0,4.0,3.0,Partly Furnished,Built-up,3211.0,Terrace/Link House
Dutamas,3380000.0,3.0,5.0,0.0,Partly Furnished,Land area,0.0,Semi-detached House
Desa ParkCity,2380000.0,3.0,6.0,0.0,Partly Furnished,Land area,0.0,Terrace/Link House
Cheras,455000.0,3.0,2.0,1.0,Partly Furnished,Built-up,900.0,Condominium
Sungai Besi,1150000.0,3.0,5.0,2.0,Unfurnished,Land area,0.0,Terrace/Link House
Cheras,1320000.0,3.0,5.0,0.0,Unknown,Land area,0.0,Terrace/Link House
Cheras,780000.0,2.0,2.0,0.0,Partly Furnished,Land area,0.0,Terrace/Link House
Jalan Ipoh,486000.0,3.0,2.0,0.0,Partly Furnished,Built-up,978.0,Condominium
KLCC,1890000.0,3.0,4.0,0.0,Partly Furnished,Built-up,3412.0,Condominium
Wangsa Maju,630000.0,2.0,2.0,1.0,Unfurnished,Built-up,991.0,Condominium
Desa Petaling,550000.0,3.0,2.0,0.0,Partly Furnished,Built-up,1144.0,Condominium
Sri Petaling,390000.0,3.0,3.0,0.0,Partly Furnished,Built-up,1017.0,Condominium
Jalan Klang Lama (Old Klang Road),628000.0,2.0,1.0,1.0,Partly Furnished,Built-up,730.0,Condominium
Sri Petaling,340000.0,3.0,2.0,1.0,Partly Furnished,Built-up,1017.0,Condominium
Desa Petaling,450000.0,3.0,2.0,1.0,Fully Furnished,Built-up,1038.0,Condominium
Jalan Klang Lama (Old Klang Road),790000.0,3.0,2.0,1.0,Partly Furnished,Built-up,1048.0,Condominium
Bukit Jalil,560000.0,3.0,2.0,2.0,Partly Furnished,Built-up,1080.0,Condominium
Desa Petaling,348000.0,3.0,2.0,1.0,Partly Furnished,Built-up,1002.0,Apartment
Desa Petaling,440000.0,3.0,2.0,1.0,Fully Furnished,Built-up,1144.0,Condominium
Bukit Jalil,560000.0,3.0,3.0,0.0,Partly Furnished,Built-up,1695.0,Apartment
Cheras,500000.0,3.0,2.0,2.0,Unfurnished,Built-up,1050.0,Condominium
Setapak,450000.0,3.0,2.0,1.0,Unfurnished,Built-up,1280.0,Condominium
City Centre,1400000.0,3.0,2.0,1.0,Fully Furnished,Built-up,1131.0,Serviced Residence
Ampang,3000000.0,2.0,4.0,0.0,Unfurnished,Land area,8000.0,Bungalow
Bangsar,8500000.0,4.0,7.0,0.0,Partly Furnished,Land area,12000.0,Bungalow
Wangsa Maju,998000.0,3.0,2.0,2.0,Unfurnished,Built-up,1528.0,Condominium
Bukit Jalil,1360000.0,2.0,4.0,0.0,Unfurnished,Built-up,1878.0,Condominium
Bukit Jalil,540000.0,3.0,2.0,1.0,Unfurnished,Built-up,1225.0,Serviced Residence
Ampang,2000000.0,3.0,6.0,0.0,Fully Furnished,Land area,4969.0,Semi-detached House
Setapak,880000.0,3.0,3.0,2.0,Unfurnished,Built-up,1477.0,Condominium
Setapak,830000.0,3.0,3.0,2.0,Unfurnished,Built-up,1441.0,Condominium
Cheras,1380000.0,2.0,4.0,0.0,Unfurnished,Land area,3200.0,Terrace/Link House
Taman Melawati,3290000.0,2.0,5.0,0.0,Partly Furnished,Land area,3638.0,Semi-detached House
Ampang,2290000.0,4.0,6.0,0.0,Fully Furnished,Land area,0.0,Semi-detached House
Wangsa Maju,1400000.0,3.0,4.0,0.0,Partly Furnished,Land area,0.0,Terrace/Link House
Wangsa Maju,1280000.0,3.0,4.0,2.0,Partly Furnished,Built-up,2031.0,Condominium
Taman Melawati,1700000.0,3.0,5.0,0.0,Partly Furnished,Built-up,3393.0,Bungalow
KLCC,6750000.0,3.0,6.0,0.0,Partly Furnished,Built-up,6552.0,Condominium
Taman Melawati,3100000.0,3.0,4.0,0.0,Partly Furnished,Land area,8000.0,Bungalow
Desa ParkCity,2380000.0,3.0,6.0,0.0,Partly Furnished,Land area,0.0,Terrace/Link House
Titiwangsa,2500000.0,3.0,6.0,0.0,Partly Furnished,Built-up,6000.0,Bungalow
Taman Melawati,4800000.0,3.0,9.0,0.0,Partly Furnished,Built-up,7700.0,Bungalow
KLCC,4100000.0,2.0,6.0,2.0,Fully Furnished,Built-up,3300.0,Serviced Residence
Taman Melawati,3000000.0,3.0,8.0,0.0,Partly Furnished,Built-up,6000.0,Bungalow
Taman Melawati,2500000.0,3.0,5.0,0.0,Partly Furnished,Land area,4616.0,Bungalow
Wangsa Maju,1280000.0,3.0,4.0,0.0,Partly Furnished,Land area,0.0,Terrace/Link House
Taman Melawati,2200000.0,3.0,6.0,0.0,Unknown,Land area,0.0,Semi-detached House
Setapak,960000.0,2.0,3.0,2.0,Unfurnished,Built-up,1610.0,Condominium
Setapak,1700000.0,2.0,5.0,3.0,Unfurnished,Built-up,2646.0,Condominium
Setapak,1100000.0,2.0,4.0,2.0,Unfurnished,Built-up,1746.0,Condominium
Setapak,980000.0,2.0,3.0,2.0,Unfurnished,Built-up,1610.0,Condominium
Wangsa Maju,1380000.0,3.0,4.0,0.0,Partly Furnished,Land area,0.0,Terrace/Link House
Taman Melawati,2600000.0,3.0,5.0,0.0,Partly Furnished,Land area,0.0,Bungalow
Ampang,1400000.0,3.0,6.0,0.0,Unfurnished,Land area,0.0,Terrace/Link House
Ampang,2400000.0,4.0,6.0,0.0,Partly Furnished,Land area,0.0,Semi-detached House
Taman Melawati,3350000.0,2.0,5.0,0.0,Unfurnished,Land area,4166.0,Semi-detached House
KLCC,2450000.0,2.0,5.0,2.0,Fully Furnished,Built-up,3335.0,Condominium
Taman Melawati,500000.0,3.0,2.0,2.0,Partly Furnished,Built-up,1007.0,Serviced Residence
Taman Melawati,2050000.0,3.0,6.0,0.0,Unfurnished,Land area,0.0,Semi-detached House
Taman Melawati,3280000.0,3.0,8.0,0.0,Partly Furnished,Land area,6000.0,Bungalow
Wangsa Maju,1000000.0,2.0,3.0,2.0,Partly Furnished,Built-up,1820.0,Condominium
Setapak,400000.0,3.0,2.0,1.0,Unfurnished,Built-up,1231.0,Condominium
Ampang,1300000.0,3.0,8.0,0.0,Unfurnished,Land area,0.0,Terrace/Link House
Taman Melawati,2200000.0,3.0,5.0,0.0,Partly Furnished,Land area,0.0,Terrace/Link House
Taman Melawati,880000.0,3.0,3.0,0.0,Partly Furnished,Built-up,2324.0,Terrace/Link House
Taman Melawati,1580000.0,3.0,4.0,0.0,Partly Furnished,Land area,0.0,Townhouse
Ampang,2500000.0,3.0,6.0,0.0,Unfurnished,Land area,0.0,Bungalow
Taman Melawati,2380000.0,4.0,5.0,0.0,Partly Furnished,Land area,5000.0,Bungalow
Titiwangsa,1750000.0,3.0,5.0,0.0,Unfurnished,Land area,5877.0,Bungalow
KLCC,2708400.0,2.0,3.0,0.0,Partly Furnished,Built-up,2257.0,Condominium
KLCC,4558000.0,3.0,6.0,0.0,Partly Furnished,Built-up,4427.0,Condominium
Jalan Klang Lama (Old Klang Road),1390000.0,2.0,4.0,3.0,Partly Furnished,Built-up,2638.0,Condominium
Jalan Klang Lama (Old Klang Road),1438000.0,2.0,4.0,3.0,Partly Furnished,Built-up,2378.0,Condominium
Taman Desa,1480000.0,3.0,2.0,1.0,Fully Furnished,Built-up,2640.0,Condominium
Sri Petaling,850000.0,3.0,4.0,3.0,Fully Furnished,Land area,1851.0,Condominium
Jalan Sultan Ismail,430000.0,3.0,1.0,1.0,Fully Furnished,Built-up,500.0,Serviced Residence
Jalan Sultan Ismail,952500.0,2.0,2.0,1.0,Fully Furnished,Built-up,1270.0,Serviced Residence
Keramat,1200000.0,3.0,4.0,3.0,Unfurnished,Built-up,1986.0,Condominium
Taman Desa,520000.0,3.0,2.0,1.0,Fully Furnished,Built-up,997.0,Condominium
Bukit Jalil,588000.0,3.0,2.0,2.0,Partly Furnished,Built-up,1069.0,Condominium
Taman Desa,600000.0,3.0,2.0,2.0,Fully Furnished,Land area,1261.0,Condominium
Taman Desa,900000.0,2.0,3.0,2.0,Fully Furnished,Land area,1870.0,Condominium
Taman Desa,1380000.0,2.0,3.0,2.0,Fully Furnished,Built-up,1712.0,Condominium
Cheras,728000.0,3.0,3.0,0.0,Partly Furnished,Land area,0.0,Terrace/Link House
Cheras,895000.0,3.0,4.0,0.0,Partly Furnished,Land area,0.0,Terrace/Link House
Sentul,640000.0,3.0,3.0,2.0,Unfurnished,Built-up,1640.0,Condominium
Mont Kiara,1280000.0,2.0,3.0,2.0,Fully Furnished,Built-up,1970.0,Condominium
Sentul,430000.0,3.0,2.0,2.0,Unfurnished,Built-up,1230.0,Condominium
Sentul,558000.0,3.0,2.0,2.0,Fully Furnished,Built-up,1230.0,Condominium
Sentul,560000.0,3.0,2.0,2.0,Partly Furnished,Built-up,1363.0,Condominium
Sentul,430000.0,3.0,2.0,2.0,Unfurnished,Built-up,1240.0,Condominium
Sentul,520000.0,3.0,2.0,2.0,Partly Furnished,Built-up,1363.0,Condominium
Cheras,310000.0,3.0,2.0,0.0,Partly Furnished,Built-up,1000.0,Apartment
Cheras,510000.0,3.0,2.0,0.0,Partly Furnished,Built-up,920.0,Condominium
Desa Petaling,300000.0,3.0,2.0,1.0,Fully Furnished,Land area,840.0,Apartment
Taman Desa,2280000.0,3.0,4.0,2.0,Fully Furnished,Land area,3885.0,Terrace/Link House
Taman Desa,2600000.0,3.0,4.0,2.0,Fully Furnished,Land area,3885.0,Terrace/Link House
Taman Desa,7000000.0,4.0,6.0,6.0,Fully Furnished,Land area,6843.0,Bungalow
Taman Desa,5500000.0,3.0,4.0,6.0,Fully Furnished,Land area,7181.0,Bungalow
KL City,380000.0,3.0,2.0,1.0,Partly Furnished,Built-up,861.0,Condominium
Kepong,1800000.0,3.0,4.0,0.0,Fully Furnished,Land area,0.0,Semi-detached House
Taman Desa,4000000.0,3.0,5.0,6.0,Unfurnished,Built-up,5586.0,Bungalow
Jalan Klang Lama (Old Klang Road),1088000.0,3.0,2.0,2.0,Partly Furnished,Built-up,3000.0,Terrace/Link House
Setapak,225000.0,3.0,1.0,1.0,Partly Furnished,Built-up,604.0,Terrace/Link House
Taman Tun Dr Ismail,1480000.0,2.0,3.0,2.0,Fully Furnished,Built-up,1690.0,Serviced Residence
Taman Tun Dr Ismail,1550000.0,3.0,2.0,0.0,Partly Furnished,Built-up,1445.0,Serviced Residence
Ampang Hilir,1010000.0,1.0,1.0,1.0,Fully Furnished,Built-up,942.0,Serviced Residence
Ampang Hilir,570000.0,3.0,1.0,1.0,Fully Furnished,Built-up,502.0,Serviced Residence
KLCC,635000.0,3.0,1.0,0.0,Fully Furnished,Built-up,576000.0,Serviced Residence
Bukit Jalil,600000.0,3.0,2.0,2.0,Partly Furnished,Built-up,1234.0,Condominium
Bukit Jalil,700000.0,3.0,2.0,2.0,Fully Furnished,Built-up,1300.0,Condominium
Cheras,1990000.0,3.0,7.0,0.0,Fully Furnished,Land area,3583.0,Bungalow
Sri Petaling,408000.0,3.0,2.0,1.0,Partly Furnished,Built-up,1129.0,Condominium
KLCC,1350000.0,2.0,2.0,0.0,Partly Furnished,Built-up,792.0,Serviced Residence
Sri Petaling,395000.0,2.0,2.0,0.0,Partly Furnished,Land area,0.0,Terrace/Link House
Cheras,490000.0,3.0,2.0,0.0,Partly Furnished,Built-up,1042.0,Condominium
KLCC,5179400.0,2.0,3.0,2.0,Fully Furnished,Built-up,1786.0,Serviced Residence
KLCC,9500000.0,2.0,4.0,2.0,Partly Furnished,Built-up,3628.0,Condominium
KLCC,2500000.0,1.0,2.0,1.0,Partly Furnished,Built-up,1087.0,Serviced Residence
City Centre,6500000.0,2.0,3.0,2.0,Fully Furnished,Built-up,3750.0,Condominium
KLCC,3261000.0,1.0,2.0,1.0,Fully Furnished,Built-up,1087.0,Serviced Residence
City Centre,5913000.0,2.0,4.0,2.0,Partly Furnished,Built-up,3285.0,Condominium
KLCC,3973000.0,2.0,5.0,0.0,Partly Furnished,Built-up,3973.0,Condominium
KLCC,7460000.0,2.0,5.0,0.0,Partly Furnished,Built-up,6105.0,Condominium
KLCC,2580000.0,2.0,4.0,0.0,Partly Furnished,Built-up,3109.0,Condominium
KLCC,2900000.0,2.0,4.0,0.0,Partly Furnished,Built-up,3439.0,Condominium
Sungai Besi,1450000.0,2.0,6.0,0.0,Partly Furnished,Land area,0.0,Terrace/Link House
Sungai Besi,2280000.0,2.0,6.0,6.0,Fully Furnished,Land area,0.0,Terrace/Link House
Sungai Besi,1330000.0,2.0,6.0,0.0,Partly Furnished,Land area,0.0,Terrace/Link House
Sungai Besi,3100000.0,2.0,5.0,0.0,Partly Furnished,Land area,3282.0,Semi-detached House
Brickfields,785000.0,2.0,2.0,0.0,Unfurnished,Built-up,1400.0,Condominium
Seputeh,580000.0,3.0,2.0,0.0,Unfurnished,Built-up,1300.0,Condominium
Pantai,890000.0,3.0,2.0,0.0,Unfurnished,Built-up,1400.0,Condominium
Sungai Besi,1250000.0,3.0,5.0,3.0,Unfurnished,Land area,0.0,Terrace/Link House
Taman Tun Dr Ismail,1300000.0,3.0,3.0,3.0,Partly Furnished,Land area,1650.0,Terrace/Link House
Cheras,380000.0,3.0,1.0,0.0,Fully Furnished,Built-up,695.0,Serviced Residence
Cheras,460000.0,3.0,2.0,0.0,Partly Furnished,Built-up,916.0,Serviced Residence
Cheras,515000.0,3.0,2.0,1.0,Partly Furnished,Built-up,1097.0,Serviced Residence
Kepong,438000.0,3.0,2.0,1.0,Partly Furnished,Built-up,1001.0,Apartment
KLCC,7328000.0,3.0,6.0,0.0,Partly Furnished,Built-up,7328.0,Condominium
KLCC,9900000.0,3.0,6.0,0.0,Partly Furnished,Built-up,9526.0,Condominium
KLCC,3932000.0,2.0,5.0,0.0,Fully Furnished,Built-up,2906.0,Condominium
KLCC,2771000.0,3.0,3.0,0.0,Fully Furnished,Built-up,1636.0,Condominium
Bangsar,1180000.0,2.0,3.0,3.0,Partly Furnished,Built-up,1552.0,Condominium
Mont Kiara,2630000.0,3.0,5.0,3.0,Partly Furnished,Built-up,3401.0,Condominium
Cheras,330000.0,3.0,1.0,0.0,Fully Furnished,Built-up,610.0,Serviced Residence
Cheras,640000.0,3.0,2.0,0.0,Fully Furnished,Built-up,935.0,Serviced Residence
KLCC,5000000.0,7.0,8.0,0.0,Partly Furnished,Built-up,6500.0,Condominium
KLCC,10000000.0,4.0,7.0,0.0,Partly Furnished,Built-up,5640.0,Condominium
Wangsa Maju,460000.0,3.0,3.0,2.0,Partly Furnished,Built-up,1267.0,Condominium
Wangsa Maju,460000.0,3.0,3.0,2.0,Partly Furnished,Built-up,1267.0,Condominium
Bukit Jalil,580000.0,3.0,2.0,2.0,Fully Furnished,Built-up,1073.0,Condominium
Bukit Jalil,615000.0,3.0,2.0,2.0,Partly Furnished,Built-up,1212.0,Condominium
KL Sentral,1100000.0,3.0,2.0,1.0,Fully Furnished,Built-up,1135.0,Condominium
KL Sentral,2400000.0,2.0,4.0,1.0,Partly Furnished,Built-up,3029.0,Condominium
Setapak,510000.0,3.0,4.0,0.0,Unfurnished,Land area,2950.0,Bungalow
Taman Melawati,1650000.0,3.0,4.0,2.0,Partly Furnished,Built-up,2400.0,Townhouse
KLCC,960000.0,2.0,2.0,0.0,Fully Furnished,Built-up,777.0,Serviced Residence
Wangsa Maju,510000.0,2.0,2.0,2.0,Unfurnished,Built-up,850.0,Serviced Residence
KLCC,1050000.0,3.0,2.0,1.0,Fully Furnished,Built-up,820.0,Serviced Residence
Taman Tun Dr Ismail,780000.0,3.0,3.0,1.0,Fully Furnished,Built-up,1020.0,Serviced Residence
Setapak,300000.0,3.0,2.0,2.0,Partly Furnished,Built-up,931.0,Condominium
KLCC,2250000.0,2.0,3.0,1.0,Fully Furnished,Built-up,1600.0,Serviced Residence
Sungai Besi,1100000.0,3.0,6.0,0.0,Unfurnished,Land area,0.0,Terrace/Link House
KLCC,1600000.0,2.0,4.0,2.0,Partly Furnished,Built-up,2315.0,Condominium
Bukit Bintang,1400000.0,3.0,3.0,2.0,Fully Furnished,Built-up,1555.0,Serviced Residence
Bukit Bintang,4000000.0,2.0,4.0,2.0,Fully Furnished,Built-up,2645.0,Serviced Residence
Cheras,2500000.0,4.0,4.0,0.0,Fully Furnished,Land area,6683.0,Bungalow
KL City,3200000.0,4.0,7.0,0.0,Partly Furnished,Land area,7865.0,Bungalow
Cheras,820000.0,3.0,2.0,2.0,Partly Furnished,Built-up,1389.0,Condominium
Mont Kiara,550000.0,3.0,2.0,1.0,Partly Furnished,Built-up,931.0,Condominium
Mont Kiara,648000.0,3.0,2.0,2.0,Fully Furnished,Built-up,1049.0,Condominium
Sri Petaling,525000.0,3.0,2.0,1.0,Fully Furnished,Land area,1200.0,Condominium
Sri Petaling,1280000.0,3.0,4.0,4.0,Partly Furnished,Land area,0.0,Terrace/Link House
Mont Kiara,600000.0,2.0,2.0,1.0,Fully Furnished,Built-up,1000.0,Condominium
Setapak,620000.0,3.0,2.0,2.0,Partly Furnished,Built-up,1600.0,Terrace/Link House
Setapak,700000.0,3.0,2.0,2.0,Partly Furnished,Built-up,1600.0,Terrace/Link House
Setapak,530000.0,3.0,2.0,2.0,Unfurnished,Built-up,1313.0,Condominium
Setapak,300000.0,3.0,2.0,1.0,Unfurnished,Built-up,931.0,Condominium
Setapak,760000.0,3.0,3.0,2.0,Unfurnished,Land area,0.0,Terrace/Link House
Setapak,760000.0,3.0,3.0,2.0,Unfurnished,Land area,0.0,Terrace/Link House
Setapak,490000.0,3.0,2.0,2.0,Partly Furnished,Built-up,1313.0,Condominium
Wangsa Maju,460000.0,3.0,2.0,1.0,Fully Furnished,Built-up,1150.0,Condominium
Setapak,620000.0,3.0,2.0,2.0,Partly Furnished,Land area,0.0,Terrace/Link House
Batu Caves,700000.0,3.0,3.0,2.0,Partly Furnished,Land area,0.0,Terrace/Link House
Setapak,660000.0,2.0,3.0,3.0,Partly Furnished,Built-up,1530.0,Condominium
Wangsa Maju,700000.0,3.0,4.0,2.0,Partly Furnished,Built-up,2560.0,Condominium
Jalan Kuching,360000.0,3.0,2.0,1.0,Partly Furnished,Built-up,1221.0,Apartment
Setapak,490000.0,3.0,2.0,3.0,Partly Furnished,Built-up,1313.0,Condominium
Taman Melawati,450000.0,3.0,2.0,1.0,Unfurnished,Land area,0.0,Terrace/Link House
