Location,Price,Rooms,Bathrooms,Car Parks,Furnishing,SizeType,SizeValue,Property Type Supergroup
45,1580000.0,3.0,2.0,1.0,0,1,1206.0,7
45,900000.0,3.0,1.0,1.0,0,1,753.0,3
45,1100000.0,3.0,2.0,0.0,0,1,1410.0,3
54,2250000.0,2.0,4.0,0.0,0,1,1900.0,3
45,3100.0,3.0,2.0,1.0,0,1,1400.0,3
45,3336000.0,3.0,2.0,1.0,1,1,1668.0,7
16,900000.0,2.0,3.0,3.0,1,1,1513.0,3
55,1550000.0,2.0,4.0,2.0,1,1,1496.0,3
45,1238000.0,3.0,2.0,1.0,1,1,736.0,3
27,4680000.0,3.0,4.0,0.0,1,2,3800.0,6
37,1430000.0,2.0,4.0,0.0,1,1,2638.0,3
45,1100000.0,3.0,2.0,1.0,0,1,635.0,7
55,1900000.0,2.0,4.0,2.0,0,1,2070.0,3
38,300000.0,3.0,2.0,1.0,0,1,980.0,0
45,1000000.0,2.0,3.0,2.0,0,1,1313.0,7
23,560000.0,3.0,1.0,1.0,1,1,821.0,7
55,1450000.0,2.0,4.0,2.0,1,1,1496.0,3
45,1250000.0,2.0,3.0,2.0,0,1,1378.0,7
69,331600.0,2.0,1.0,1.0,2,2,0.0,7
19,4990000.0,3.0,6.0,4.0,1,2,4300.0,6
23,368000.0,3.0,2.0,2.0,2,1,950.0,7
45,2000000.0,3.0,2.0,2.0,1,1,1260.0,7
45,2480000.0,3.0,1.0,2.0,1,1,1023.0,7
37,955000.0,3.0,2.0,1.0,0,1,1202.0,7
95,530000.0,3.0,2.0,1.0,2,1,850.0,7
70,2200000.0,2.0,5.0,2.0,0,1,2928.0,3
29,2400000.0,2.0,5.0,3.0,0,1,2800.0,8
29,1590000.0,3.0,3.0,2.0,0,1,1900.0,8
29,2600000.0,2.0,5.0,4.0,1,1,3649.0,8
29,2250000.0,2.0,4.0,2.0,1,1,2400.0,8
26,980000.0,2.0,3.0,3.0,1,2,0.0,8
90,1700000.0,2.0,3.0,2.0,2,1,1444.0,7
77,860000.0,3.0,2.0,1.0,0,1,1230.0,7
90,4200000.0,2.0,6.0,3.0,0,1,3832.0,7
61,718000.0,3.0,2.0,1.0,3,1,1250.0,3
55,1500000.0,2.0,3.0,2.0,1,1,1496.0,3
45,1600000.0,3.0,2.0,1.0,0,1,1277.0,3
45,1800000.0,2.0,5.0,2.0,0,1,2315.0,3
45,6900000.0,3.0,6.0,5.0,1,1,6657.0,3
14,4040000.0,2.0,4.0,2.0,1,1,2045.0,7
45,1720000.0,2.0,6.0,7.0,0,1,2315.0,3
45,4107200.0,3.0,4.0,1.0,0,1,2416.0,7
44,1400000.0,3.0,2.0,1.0,0,1,1087.0,7
45,4500000.0,3.0,6.0,3.0,0,1,3973.0,3
45,1700000.0,3.0,2.0,1.0,0,1,1277.0,3
45,4555500.0,2.0,5.0,3.0,0,1,3800.0,3
14,1900000.0,2.0,3.0,2.0,0,1,1840.0,3
14,4040000.0,2.0,4.0,2.0,1,1,2045.0,3
55,6400000.0,3.0,5.0,7.0,1,1,8011.0,3
55,1331655.0,2.0,4.0,3.0,2,1,2085.0,3
16,868000.0,3.0,4.0,2.0,0,1,2300.0,3
16,1400000.0,3.0,3.0,0.0,1,1,1500.0,7
55,989415.0,2.0,4.0,3.0,1,1,1379.0,3
55,1200000.0,2.0,2.0,1.0,1,1,1600.0,3
8,738000.0,3.0,2.0,2.0,1,2,1242.0,3
47,538888.0,3.0,2.0,2.0,1,2,960.0,3
29,1380000.0,2.0,4.0,2.0,1,1,2551.0,9
45,1818500.0,3.0,4.0,0.0,2,1,2250.0,3
70,3061800.0,3.0,6.0,0.0,2,2,7524.0,1
70,1000000.0,3.0,4.0,0.0,2,2,1754.0,8
69,195000.0,2.0,2.0,0.0,1,1,700.0,4
55,1150000.0,2.0,3.0,2.0,1,1,1787.0,3
55,1400000.0,2.0,3.0,1.0,1,1,2000.0,3
23,4500000.0,3.0,8.0,0.0,2,2,15780.0,1
90,1680000.0,3.0,3.0,0.0,1,2,1733.0,8
90,3000000.0,3.0,2.0,0.0,1,2,5735.0,8
37,718000.0,3.0,1.0,0.0,2,1,909.0,7
37,580000.0,3.0,2.0,0.0,2,1,858.0,7
23,440000.0,3.0,2.0,1.0,2,1,1100.0,3
9,1150000.0,3.0,2.0,0.0,0,1,1033.0,3
16,1250000.0,2.0,3.0,0.0,2,1,2150.0,3
55,1850000.0,2.0,3.0,2.0,2,1,2243.0,3
61,470000.0,3.0,2.0,1.0,2,1,1001.0,3
2,2400000.0,3.0,5.0,0.0,2,1,4880.0,9
55,1840000.0,2.0,5.0,3.0,1,1,2691.0,3
36,486000.0,3.0,2.0,2.0,2,1,978.0,3
45,1818500.0,2.0,5.0,0.0,2,1,2250.0,3
16,1200000.0,3.0,2.0,2.0,0,1,1521.0,7
84,488000.0,3.0,2.0,1.0,1,1,715.0,7
77,400000.0,3.0,1.0,0.0,0,1,500.0,7
10,740000.0,3.0,2.0,1.0,2,1,815.0,7
77,400000.0,3.0,1.0,0.0,0,1,500.0,7
10,835000.0,3.0,2.0,1.0,2,1,990.0,7
8,680000.0,3.0,2.0,2.0,1,1,1242.0,3
69,650000.0,3.0,2.0,2.0,0,1,1115.0,3
69,650000.0,3.0,2.0,1.0,0,1,1050.0,3
26,2200000.0,4.0,6.0,0.0,1,2,0.0,6
29,920000.0,1.0,1.0,2.0,1,1,969.0,3
47,880000.0,3.0,4.0,2.0,1,2,0.0,8
55,3500000.0,2.0,6.0,3.0,1,1,3632.0,3
70,1000000.0,3.0,6.0,0.0,2,2,1754.0,8
9,2800000.0,2.0,5.0,0.0,1,1,3350.0,3
16,1330000.0,3.0,6.0,0.0,1,2,0.0,8
37,525000.0,3.0,2.0,1.0,3,1,797.0,7
37,500000.0,3.0,3.0,2.0,2,1,1250.0,3
16,1280000.0,3.0,4.0,0.0,1,1,3083.0,8
45,500000.0,3.0,1.0,0.0,0,1,493.0,7
43,860000.0,3.0,1.0,1.0,1,1,657.0,3
43,840000.0,3.0,1.0,1.0,0,1,657.0,3
84,630000.0,3.0,2.0,1.0,1,1,935.0,7
69,180000.0,3.0,2.0,0.0,1,1,700.0,4
23,688000.0,3.0,3.0,2.0,0,2,0.0,8
55,1200000.0,3.0,2.0,2.0,2,1,1200.0,3
72,528000.0,2.0,2.0,1.0,0,1,999.0,3
58,825000.0,3.0,2.0,0.0,1,2,2597.0,8
11,180000.0,3.0,2.0,1.0,1,1,700.0,0
72,525000.0,3.0,1.0,1.0,0,1,753.0,3
98,428000.0,3.0,2.0,1.0,1,1,1000.0,0
87,1880000.0,3.0,6.0,2.0,1,2,3600.0,6
38,295000.0,3.0,2.0,1.0,1,1,1024.0,3
36,425000.0,3.0,1.0,2.0,0,1,698.0,3
47,1750000.0,3.0,3.0,3.0,1,2,0.0,8
47,1180000.0,3.0,2.0,4.0,2,2,0.0,8
16,910000.0,3.0,4.0,0.0,2,2,0.0,8
55,1300000.0,2.0,3.0,0.0,3,1,2174.0,3
24,1350000.0,3.0,2.0,1.0,2,1,1464.0,3
2,710550.0,2.0,3.0,0.0,3,1,1571.0,7
55,542700.0,3.0,1.0,0.0,3,1,678.0,7
47,450000.0,3.0,2.0,1.0,2,1,930.0,3
5,428000.0,3.0,2.0,1.0,2,1,1076.0,3
47,550000.0,3.0,2.0,1.0,1,1,1200.0,8
37,860000.0,2.0,3.0,0.0,1,2,0.0,8
23,1680000.0,2.0,5.0,2.0,2,2,0.0,6
23,2200000.0,4.0,7.0,0.0,2,2,0.0,6
55,3400000.0,3.0,5.0,3.0,0,1,3720.0,3
23,800000.0,3.0,2.0,1.0,1,1,800.0,7
23,788000.0,3.0,2.0,1.0,1,1,803.0,7
23,790000.0,3.0,2.0,1.0,1,1,814.0,7
23,1223000.0,3.0,2.0,2.0,1,1,1223.0,7
23,1125000.0,3.0,2.0,2.0,0,1,1125.0,7
23,788000.0,3.0,2.0,1.0,1,1,803.0,7
23,768000.0,3.0,2.0,1.0,1,1,800.0,7
23,1200000.0,3.0,2.0,2.0,1,1,1125.0,7
23,1115000.0,3.0,2.0,2.0,1,1,1125.0,7
52,185000.0,3.0,2.0,0.0,2,1,900.0,4
19,1580000.0,2.0,3.0,1.0,0,1,2000.0,3
23,800000.0,3.0,2.0,1.0,1,1,800.0,7
23,730000.0,3.0,2.0,1.0,1,1,800.0,7
23,790000.0,3.0,2.0,1.0,1,1,814.0,7
23,1450000.0,3.0,4.0,2.0,1,1,1556.0,7
23,814000.0,3.0,2.0,1.0,1,1,814.0,7
23,800000.0,3.0,2.0,1.0,1,1,803.0,7
23,1300000.0,3.0,2.0,2.0,1,1,1223.0,7
23,1150000.0,3.0,4.0,0.0,1,2,0.0,6
30,292000.0,3.0,2.0,0.0,2,1,855.0,0
90,8500000.0,3.0,6.0,4.0,2,2,5940.0,1
79,1150000.0,3.0,5.0,0.0,1,1,3000.0,8
47,430000.0,3.0,3.0,2.0,2,1,1076.0,3
23,1430000.0,3.0,5.0,0.0,1,2,4000.0,6
79,1050000.0,2.0,4.0,0.0,1,1,2500.0,8
14,730000.0,3.0,1.0,0.0,0,1,675.0,7
68,324000.0,3.0,2.0,0.0,3,2,592.0,8
45,1180000.0,3.0,2.0,1.0,0,1,1050.0,3
23,500000.0,3.0,2.0,2.0,0,1,1066.0,3
84,525000.0,3.0,2.0,2.0,2,1,1250.0,3
14,350000.0,3.0,2.0,1.0,2,1,988.0,0
42,420000.0,3.0,2.0,1.0,2,1,850.0,3
42,398000.0,3.0,1.0,1.0,0,1,420.0,7
45,1180000.0,3.0,2.0,1.0,0,1,1099.0,3
3,468000.0,3.0,1.0,1.0,0,1,692.0,3
14,1100000.0,3.0,2.0,0.0,0,1,1020.0,7
23,420000.0,3.0,2.0,1.0,2,1,1115.0,0
14,698000.0,3.0,1.0,0.0,0,1,672.0,7
98,671770.0,2.0,2.0,0.0,3,1,1518.0,3
16,1330000.0,3.0,6.0,3.0,1,2,0.0,8
78,430000.0,3.0,2.0,1.0,1,1,1129.0,3
16,1800000.0,3.0,4.0,3.0,1,2,0.0,8
37,550000.0,3.0,2.0,1.0,1,1,1340.0,3
37,405000.0,3.0,2.0,1.0,1,1,1000.0,3
84,418000.0,3.0,2.0,1.0,0,1,938.0,3
98,2300000.0,3.0,5.0,0.0,0,1,4000.0,3
98,530000.0,2.0,3.0,2.0,1,1,1250.0,3
98,760000.0,2.0,3.0,2.0,1,1,2200.0,3
45,1750000.0,3.0,2.0,1.0,1,1,1396.0,7
9,6600000.0,4.0,5.0,10.0,1,2,11108.0,1
55,880000.0,3.0,2.0,1.0,0,1,1208.0,3
55,5300000.0,3.0,6.0,7.0,1,1,5615.0,3
55,2700000.0,2.0,4.0,5.0,1,1,3000.0,3
55,830000.0,3.0,2.0,1.0,0,1,1240.0,3
55,1680000.0,2.0,2.0,2.0,0,1,1778.0,3
55,778000.0,2.0,3.0,0.0,3,1,2034.0,3
70,2350000.0,2.0,4.0,2.0,0,1,2906.0,3
10,690000.0,3.0,2.0,1.0,1,1,815.0,7
16,1050000.0,2.0,3.0,2.0,1,1,1440.0,3
10,530000.0,1.0,2.0,1.0,1,1,615.0,7
10,680000.0,3.0,2.0,1.0,1,1,823.0,7
37,510000.0,3.0,1.0,1.0,1,1,730.0,3
45,1800000.0,2.0,5.0,1.0,2,1,2208.0,7
16,718000.0,2.0,2.0,3.0,0,2,1212.0,3
16,678000.0,3.0,2.0,0.0,1,2,1212.0,3
98,4500000.0,3.0,8.0,6.0,2,2,9000.0,1
72,5000000.0,3.0,7.0,0.0,0,2,6700.0,1
72,5000000.0,3.0,7.0,0.0,0,2,6700.0,1
72,980000.0,2.0,3.0,2.0,2,1,1610.0,3
72,790000.0,3.0,3.0,2.0,2,1,1441.0,3
72,780000.0,3.0,3.0,2.0,2,1,1368.0,3
14,1080000.0,2.0,4.0,2.0,0,1,1507.0,7
14,1080000.0,2.0,4.0,2.0,0,1,1507.0,7
72,930000.0,2.0,3.0,2.0,2,1,1610.0,3
72,858000.0,2.0,4.0,2.0,2,1,1477.0,3
72,860000.0,2.0,4.0,2.0,2,1,1433.0,3
72,826000.0,3.0,3.0,2.0,2,1,1441.0,3
55,795000.0,3.0,2.0,1.0,1,1,1148.0,7
67,540000.0,3.0,2.0,0.0,2,2,1690.0,8
23,4500000.0,3.0,7.0,0.0,2,2,15780.0,1
45,1600000.0,2.0,4.0,0.0,2,2,2013.0,3
38,600000.0,3.0,2.0,1.0,1,1,975.0,3
55,1300000.0,2.0,5.0,0.0,2,2,2174.0,3
55,1150000.0,2.0,3.0,2.0,1,1,1787.0,3
55,1800000.0,2.0,4.0,0.0,0,1,2939.0,3
19,12000000.0,3.0,7.0,0.0,1,2,28600.0,1
45,2506500.0,3.0,2.0,0.0,1,1,1087.0,7
77,3200000.0,2.0,4.0,0.0,0,2,3455.0,6
55,3800000.0,3.0,6.0,0.0,1,1,4424.0,3
37,630000.0,3.0,4.0,2.0,1,1,1488.0,3
55,2990000.0,2.0,4.0,0.0,1,1,3316.0,3
77,3490000.0,3.0,6.0,3.0,0,1,3983.0,3
55,2790000.0,2.0,4.0,0.0,0,1,3500.0,3
55,1590000.0,2.0,3.0,0.0,0,1,1873.0,3
55,2790000.0,2.0,4.0,0.0,0,1,3500.0,3
45,2210000.0,3.0,2.0,0.0,1,1,1464.0,3
45,2260000.0,3.0,3.0,0.0,0,1,1518.0,3
9,4389500.0,2.0,5.0,0.0,1,1,3658.0,3
55,4400000.0,4.0,6.0,0.0,1,1,4450.0,6
55,1035000.0,2.0,4.0,0.0,2,2,1991.0,3
2,2700000.0,3.0,5.0,0.0,2,2,7500.0,1
92,4000000.0,3.0,6.0,6.0,1,2,9440.0,1
84,399000.0,3.0,2.0,1.0,0,1,938.0,3
87,2800000.0,4.0,6.0,6.0,1,2,4620.0,8
68,324000.0,2.0,3.0,0.0,2,2,592.0,8
23,420000.0,3.0,2.0,1.0,2,1,1026.0,3
23,350000.0,3.0,2.0,1.0,2,1,823.0,0
55,542700.0,3.0,1.0,0.0,2,1,678.0,7
23,648000.0,3.0,2.0,2.0,2,2,962.0,3
23,461000.0,3.0,1.0,1.0,2,1,810.0,7
23,1650000.0,3.0,4.0,4.0,2,2,2540.0,6
98,888000.0,2.0,3.0,2.0,1,1,1596.0,3
9,1650000.0,3.0,3.0,2.0,1,1,1700.0,8
55,498150.0,3.0,2.0,0.0,1,1,1010.0,7
19,17000000.0,3.0,6.0,0.0,1,2,27000.0,1
27,1915000.0,3.0,8.0,0.0,2,1,4884.0,1
38,298000.0,3.0,2.0,1.0,1,1,896.0,3
55,2200000.0,2.0,5.0,3.0,0,1,3800.0,3
55,2500000.0,3.0,5.0,3.0,1,1,4000.0,3
9,8000000.0,3.0,8.0,4.0,1,2,12130.0,1
55,778000.0,3.0,3.0,0.0,2,1,2034.0,3
23,1000000.0,2.0,4.0,2.0,1,1,1608.0,3
23,379000.0,3.0,2.0,1.0,2,1,650.0,7
2,710550.0,3.0,2.0,0.0,2,1,1572.0,7
30,300000.0,2.0,2.0,0.0,0,1,830.0,4
55,1300000.0,2.0,5.0,0.0,2,1,2174.0,3
43,1804280.0,3.0,2.0,0.0,2,1,1647.0,3
55,2817000.0,3.0,2.0,0.0,2,1,3729.0,3
98,671770.0,2.0,3.0,0.0,2,1,1518.0,3
72,335000.0,3.0,2.0,1.0,2,1,1150.0,3
47,538000.0,3.0,2.0,1.0,2,1,930.0,3
37,550000.0,3.0,2.0,1.0,0,1,1130.0,3
41,145000.0,3.0,2.0,0.0,1,1,650.0,4
84,680000.0,3.0,2.0,2.0,0,1,1250.0,3
47,780000.0,3.0,3.0,2.0,0,1,1436.0,3
47,299000.0,3.0,2.0,0.0,1,1,896.0,4
72,180000.0,3.0,2.0,0.0,2,1,700.0,4
36,530000.0,3.0,2.0,0.0,0,1,1082.0,3
47,400000.0,3.0,2.0,2.0,2,1,901.0,3
79,1450000.0,3.0,4.0,0.0,2,1,3216.0,8
23,590000.0,3.0,2.0,1.0,2,1,873.0,7
42,370000.0,3.0,1.0,0.0,0,2,439.0,7
19,15000000.0,4.0,8.0,6.0,1,2,19700.0,1
19,17000000.0,4.0,10.0,7.0,1,2,8181.0,1
19,19000000.0,4.0,11.0,10.0,1,2,9139.0,1
56,3000000.0,3.0,6.0,6.0,2,2,3100.0,1
56,3800000.0,3.0,5.0,5.0,0,2,3100.0,1
27,6500000.0,3.0,5.0,4.0,1,2,7752.0,1
37,3800000.0,3.0,5.0,5.0,0,2,3100.0,1
55,1900000.0,2.0,4.0,0.0,0,1,2070.0,3
47,1400000.0,3.0,5.0,0.0,2,2,4700.0,1
84,380000.0,3.0,2.0,1.0,1,1,918.0,3
12,633000.0,3.0,1.0,0.0,0,1,527.0,7
24,690000.0,3.0,2.0,2.0,0,1,1267.0,3
55,2549999.0,3.0,4.0,3.0,2,1,3146.0,3
55,749999.0,3.0,1.0,1.0,2,1,735.0,7
55,829999.0,3.0,2.0,0.0,2,1,1228.0,3
55,849999.0,3.0,2.0,0.0,2,1,1268.0,3
55,1649999.0,2.0,4.0,0.0,2,1,2700.0,3
29,1149000.0,3.0,1.0,0.0,2,1,1036.0,3
45,1841000.0,3.0,2.0,1.0,0,1,803.0,7
45,1388200.0,3.0,1.0,0.0,0,1,631.0,7
45,1250000.0,3.0,1.0,0.0,0,1,569.0,7
70,685000.0,2.0,3.0,2.0,0,1,1388.0,7
2,270000.0,3.0,1.0,0.0,0,2,375.0,7
45,2710000.0,3.0,2.0,1.0,2,1,1023.0,7
45,4750000.0,3.0,3.0,3.0,2,1,1938.0,7
45,3190000.0,3.0,2.0,2.0,2,1,1421.0,7
45,3705000.0,3.0,3.0,2.0,2,1,1636.0,7
23,599000.0,3.0,3.0,0.0,1,2,0.0,8
19,4345000.0,3.0,20.0,6.0,3,2,11000.0,5
45,870000.0,3.0,1.0,1.0,0,1,753.0,3
47,1288000.0,3.0,5.0,8.0,0,2,0.0,8
47,580000.0,3.0,2.0,2.0,1,1,1162.0,7
45,1350000.0,3.0,2.0,1.0,0,1,1356.0,3
36,1688000.0,3.0,6.0,0.0,1,2,0.0,8
68,188000.0,3.0,2.0,0.0,1,1,935.0,4
45,928000.0,3.0,1.0,1.0,0,1,764.0,7
44,2400000.0,2.0,3.0,2.0,1,1,1787.0,7
45,850000.0,3.0,2.0,1.0,0,1,866.0,7
55,1200000.0,2.0,4.0,0.0,1,1,2036.0,3
45,1663360.0,3.0,2.0,2.0,1,1,1031.0,3
45,1840920.0,3.0,3.0,2.0,1,1,1228.0,3
72,510000.0,3.0,2.0,1.0,0,2,1060.0,3
78,489000.0,3.0,2.0,2.0,1,1,1065.0,3
78,355000.0,3.0,2.0,1.0,1,1,1017.0,3
98,458000.0,3.0,2.0,0.0,2,1,880.0,8
23,620000.0,2.0,2.0,1.0,1,1,1300.0,3
48,715000.0,3.0,4.0,0.0,1,2,0.0,8
55,1050000.0,2.0,2.0,1.0,1,1,1386.0,3
31,2200000.0,3.0,4.0,2.0,2,2,1400.0,8
68,465000.0,2.0,2.0,1.0,0,1,1143.0,0
63,799000.0,3.0,3.0,0.0,2,2,1800.0,8
16,550000.0,2.0,2.0,1.0,1,1,1448.0,3
69,838000.0,2.0,4.0,1.0,1,1,1381.0,3
23,630000.0,2.0,2.0,2.0,2,1,978.0,3
31,1050000.0,3.0,3.0,2.0,1,1,1830.0,3
16,1550000.0,4.0,6.0,2.0,2,2,0.0,8
16,680000.0,3.0,2.0,2.0,2,1,1325.0,3
69,680000.0,2.0,2.0,1.0,0,1,1115.0,3
78,395000.0,3.0,2.0,1.0,1,1,1100.0,3
10,955000.0,3.0,2.0,1.0,1,1,955.0,7
55,1300000.0,2.0,3.0,1.0,1,1,1600.0,3
2,2280000.0,2.0,5.0,3.0,1,1,3180.0,3
3,1300000.0,2.0,3.0,2.0,0,1,2200.0,9
3,4600000.0,3.0,5.0,4.0,1,1,4327.0,3
23,435000.0,3.0,2.0,0.0,1,1,985.0,3
77,560000.0,3.0,2.0,0.0,0,1,820.0,7
14,400000.0,3.0,1.0,1.0,0,1,800.0,3
68,340000.0,3.0,1.0,1.0,2,1,1049.0,0
3,3780000.0,3.0,5.0,4.0,1,1,3628.0,3
47,1300000.0,3.0,3.0,0.0,1,2,0.0,8
36,870000.0,3.0,2.0,0.0,1,2,0.0,8
68,385000.0,3.0,2.0,1.0,1,1,1049.0,0
68,680000.0,3.0,2.0,0.0,1,2,0.0,8
68,280000.0,3.0,1.0,1.0,1,1,743.0,0
23,1100.0,3.0,2.0,1.0,2,1,1146.0,3
41,298000.0,3.0,2.0,1.0,1,1,998.0,0
68,3500000.0,3.0,6.0,0.0,1,2,4000.0,6
47,420000.0,3.0,2.0,0.0,1,2,0.0,8
36,730000.0,3.0,3.0,0.0,1,1,1830.0,9
68,425000.0,3.0,2.0,0.0,1,2,0.0,8
41,178000.0,3.0,2.0,0.0,1,1,762.0,0
47,2200000.0,3.0,6.0,0.0,2,2,0.0,6
30,3200000.0,2.0,6.0,0.0,2,2,0.0,6
23,850000.0,3.0,3.0,0.0,2,2,0.0,8
16,470000.0,3.0,2.0,1.0,0,1,1224.0,3
16,460000.0,3.0,2.0,1.0,0,1,1200.0,3
23,420000.0,3.0,2.0,1.0,0,1,1150.0,3
23,630000.0,3.0,4.0,2.0,0,2,0.0,8
14,1866000.0,3.0,2.0,0.0,1,1,1555.0,7
84,1550000.0,2.0,4.0,2.0,0,1,2640.0,3
3,6800000.0,3.0,6.0,4.0,1,1,7128.0,3
3,8989000.0,3.0,6.0,3.0,1,1,7491.0,3
3,5200000.0,3.0,6.0,3.0,1,1,4404.0,3
3,4300000.0,2.0,5.0,4.0,1,2,4327.0,3
47,830000.0,3.0,3.0,0.0,2,2,0.0,8
39,2330000.0,3.0,4.0,3.0,0,1,2400.0,7
23,240000.0,3.0,2.0,1.0,2,1,650.0,0
44,2500000.0,3.0,4.0,2.0,0,1,1873.0,7
44,2500000.0,3.0,3.0,1.0,0,1,1787.0,7
44,1350000.0,1.0,1.0,1.0,0,1,1087.0,7
44,2500000.0,3.0,3.0,0.0,1,1,1787.0,7
44,2500000.0,3.0,3.0,0.0,1,1,1787.0,7
44,2600000.0,3.0,3.0,2.0,0,1,1787.0,7
55,3150000.0,3.0,6.0,2.0,1,2,2863.0,8
44,2000000.0,3.0,2.0,0.0,0,1,1399.0,7
23,385000.0,3.0,2.0,2.0,1,2,920.0,0
44,1900000.0,3.0,2.0,1.0,0,1,1399.0,7
72,315000.0,3.0,1.0,1.0,1,2,600.0,0
45,2200000.0,2.0,2.0,0.0,0,1,1600.0,7
45,1450000.0,2.0,3.0,2.0,0,1,2195.0,3
52,520000.0,3.0,2.0,2.0,0,1,935.0,7
45,1490000.0,2.0,3.0,2.0,0,1,2131.0,3
45,830000.0,3.0,1.0,1.0,0,1,473.0,7
45,3000000.0,2.0,2.0,1.0,0,1,2908.0,7
45,8680000.0,2.0,4.0,2.0,0,1,3218.0,3
45,837000.0,3.0,2.0,0.0,0,1,761.0,7
14,1410000.0,3.0,2.0,1.0,0,1,1555.0,7
47,1050000.0,3.0,3.0,4.0,2,2,0.0,8
72,500000.0,2.0,2.0,2.0,0,1,1059.0,7
47,590000.0,3.0,2.0,2.0,2,2,0.0,8
29,1400000.0,3.0,2.0,2.0,1,1,1376.0,3
45,2116125.0,3.0,3.0,2.0,2,1,1485.0,7
68,739000.0,2.0,3.0,2.0,1,1,1250.0,3
37,185000.0,3.0,2.0,1.0,1,1,650.0,0
31,425000.0,3.0,3.0,0.0,2,1,1326.0,3
37,780000.0,2.0,3.0,2.0,1,1,1392.0,3
37,478000.0,2.0,2.0,2.0,1,1,1337.0,3
52,830000.0,2.0,3.0,2.0,0,1,1733.0,3
37,489000.0,3.0,3.0,2.0,2,1,1250.0,3
69,585000.0,3.0,2.0,2.0,0,1,1066.0,3
37,430000.0,2.0,2.0,2.0,2,1,1354.0,3
37,570000.0,3.0,2.0,2.0,2,2,1341.0,3
3,1800000.0,3.0,3.0,0.0,1,2,3500.0,8
79,730000.0,3.0,2.0,2.0,0,1,1025.0,7
79,790000.0,3.0,2.0,2.0,1,1,1290.0,7
79,850000.0,3.0,3.0,2.0,0,1,1430.0,7
9,755000.0,1.0,1.0,1.0,0,1,784.0,7
79,520000.0,3.0,1.0,1.0,0,1,780.0,7
79,780000.0,2.0,2.0,2.0,1,1,1025.0,7
79,735000.0,3.0,2.0,2.0,2,1,1130.0,7
79,720000.0,3.0,2.0,2.0,1,1,1130.0,7
70,730000.0,2.0,3.0,2.0,0,1,1200.0,7
23,920000.0,1.0,1.0,1.0,1,1,694.0,0
23,650000.0,3.0,3.0,0.0,0,2,0.0,8
70,890000.0,3.0,2.0,1.0,1,1,1305.0,3
23,440000.0,3.0,2.0,2.0,2,1,1018.0,3
23,590000.0,2.0,2.0,2.0,2,1,1450.0,3
47,730000.0,3.0,3.0,5.0,2,2,0.0,8
45,5816750.0,2.0,4.0,2.0,2,1,2195.0,7
36,1650000.0,2.0,3.0,0.0,1,2,0.0,8
5,665000.0,2.0,3.0,1.0,1,1,1316.0,3
78,2700000.0,3.0,3.0,0.0,2,2,0.0,1
44,1920000.0,3.0,3.0,1.0,2,1,1485.0,7
55,1480000.0,2.0,4.0,0.0,0,1,3200.0,3
29,3680000.0,3.0,6.0,4.0,1,1,4500.0,8
23,350000.0,3.0,2.0,0.0,2,1,820.0,0
72,390000.0,1.0,2.0,1.0,1,1,657.0,7
45,2942625.0,2.0,4.0,3.0,2,1,2065.0,7
16,438000.0,3.0,2.0,1.0,1,1,1043.0,0
55,1400000.0,2.0,5.0,2.0,2,1,2002.0,3
44,2200000.0,2.0,3.0,2.0,1,1,1873.0,7
44,1680000.0,3.0,3.0,1.0,0,1,1399.0,7
44,2050000.0,2.0,3.0,2.0,1,1,1625.0,7
72,600000.0,2.0,3.0,1.0,1,1,1405.0,3
9,1100000.0,3.0,3.0,0.0,1,1,1590.0,3
30,320000.0,3.0,2.0,1.0,2,1,850.0,0
72,330000.0,3.0,2.0,1.0,2,2,862.0,0
45,4418925.0,3.0,4.0,3.0,2,1,3101.0,7
2,6000000.0,3.0,4.0,0.0,2,1,10000.0,1
68,330000.0,3.0,2.0,1.0,2,1,1049.0,0
90,1250000.0,2.0,3.0,2.0,1,1,2000.0,3
9,10000000.0,3.0,7.0,5.0,1,1,6913.0,3
16,360000.0,3.0,2.0,1.0,2,1,1448.0,3
45,1372275.0,3.0,2.0,1.0,1,1,963.0,7
16,800000.0,3.0,2.0,1.0,1,1,1020.0,7
72,430000.0,3.0,2.0,1.0,1,1,1272.0,3
72,430000.0,3.0,2.0,2.0,1,2,1195.0,3
98,1500000.0,2.0,4.0,3.0,1,1,3025.0,3
29,3890000.0,3.0,5.0,3.0,1,2,0.0,6
69,580000.0,3.0,2.0,1.0,1,2,1115.0,3
69,395000.0,3.0,2.0,0.0,2,1,1005.0,0
14,540000.0,3.0,1.0,1.0,0,1,522.0,7
45,2400000.0,2.0,3.0,2.0,0,1,3316.0,3
55,685000.0,3.0,2.0,1.0,0,1,889.0,7
84,6000000.0,2.0,5.0,5.0,1,2,7181.0,1
23,480000.0,3.0,2.0,2.0,1,1,1018.0,3
45,2180000.0,3.0,2.0,0.0,1,1,1270.0,7
14,1390000.0,2.0,4.0,0.0,0,1,1555.0,7
9,1980000.0,3.0,3.0,0.0,0,2,2125.0,8
23,650000.0,3.0,5.0,0.0,1,1,1800.0,8
52,480000.0,3.0,2.0,0.0,1,1,935.0,7
16,559000.0,3.0,2.0,2.0,0,1,1404.0,3
37,688000.0,3.0,2.0,2.0,1,1,814.0,7
37,630000.0,3.0,2.0,2.0,1,1,909.0,7
37,650000.0,3.0,2.0,2.0,1,1,814.0,7
